datetime,seat,variable,value
2022-01-28 11:20:30.990507,Lindsay (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Lyne (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Macarthur (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Mackellar (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Macquarie (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,McMahon (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Mitchell (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,New England (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Newcastle (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,North Sydney (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Page (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Parkes (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Parramatta (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Paterson (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Reid (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Richmond (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Riverina (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Robertson (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Shortland (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Sydney (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Warringah (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Watson (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Wentworth (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Werriwa (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Whitlam (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Calare (NSW),One Nation,91.00
2022-01-28 11:20:30.990507,Aston (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Ballarat (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Bendigo (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Bruce (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Calwell (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Casey (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Chisholm (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Cooper (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Corangamite (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Corio (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Deakin (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Dunkley (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Flinders (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Fraser (VIC),One Nation,51.00
2022-01-28 11:20:30.990507,Gellibrand (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Gippsland (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Goldstein (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Gorton (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Hawke (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Higgins (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Holt (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Hotham (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Indi (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Isaacs (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Jagajaga (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Kooyong (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,La Trobe (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Lalor (VIC),One Nation,51.00
2022-01-28 11:20:30.990507,Macnamara (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Mallee (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Maribyrnong (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,McEwen (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Melbourne (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Menzies (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Monash (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Nicholls (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Scullin (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Wannon (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Wills (VIC),One Nation,91.00
2022-01-28 11:20:30.990507,Blair (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Bowman (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Bonner (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Brisbane (QLD),One Nation,91.00
2022-01-28 11:20:30.990507,Capriconia (QLD),One Nation,21.00
2022-01-28 11:20:30.990507,Dawson (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Dickson (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Fadden (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Fairfax (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Fisher (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Flynn (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Forde (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Griffith (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Groom (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Herbert (QLD),One Nation,34.00
2022-01-28 11:20:30.990507,Hinkler (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Kennedy (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Leichhardt (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Lilley (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Longman (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Maranoa (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,McPherson (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Moncrieff (QLD),One Nation,91.00
2022-01-28 11:20:30.990507,Moreton (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Oxley (QLD),One Nation,34.00
2022-01-28 11:20:30.990507,Petrie (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Rankin (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Ryan (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Wide Bay (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Wright (QLD),One Nation,51.00
2022-01-28 11:20:30.990507,Brand (WA),One Nation,91.00
2022-01-28 11:20:30.990507,Burt (WA),One Nation,91.00
2022-01-28 11:20:30.990507,Canning (WA),One Nation,91.00
2022-01-28 11:20:30.990507,Cowan (WA),One Nation,91.00
2022-01-28 11:20:30.990507,Curtin (WA),One Nation,91.00
2022-01-28 11:20:30.990507,Durack (WA),One Nation,91.00
2022-01-28 11:20:30.990507,Forrest (WA),One Nation,91.00
2022-01-28 11:20:30.990507,Fremantle (WA),One Nation,91.00
2022-01-28 11:20:30.990507,Hasluck (WA),One Nation,91.00
2022-01-28 11:20:30.990507,Moore (WA),One Nation,91.00
2022-01-28 11:20:30.990507,O'Connor (WA),One Nation,91.00
2022-01-28 11:20:30.990507,Pearce (WA),One Nation,91.00
2022-01-28 11:20:30.990507,Perth (WA),One Nation,91.00
2022-01-28 11:20:30.990507,Swan (WA),One Nation,91.00
2022-01-28 11:20:30.990507,Tangney (WA),One Nation,91.00
2022-01-28 11:20:30.990507,Adelaide (SA),One Nation,91.00
2022-01-28 11:20:30.990507,Barker (SA),One Nation,91.00
2022-01-28 11:20:30.990507,Boothby (SA),One Nation,91.00
2022-01-28 11:20:30.990507,Grey (SA),One Nation,91.00
2022-01-28 11:20:30.990507,Kingston (SA),One Nation,91.00
2022-01-28 11:20:30.990507,Makin (SA),One Nation,91.00
2022-01-28 11:20:30.990507,Mayo (SA),One Nation,91.00
2022-01-28 11:20:30.990507,Spence (SA),One Nation,91.00
2022-01-28 11:20:30.990507,Sturt (SA),One Nation,91.00
2022-01-28 11:20:30.990507,Hindmarsh (SA),One Nation,91.00
2022-01-28 11:20:30.990507,Bass (TAS),One Nation,101.00
2022-01-28 11:20:30.990507,Clark (TAS),One Nation,101.00
2022-01-28 11:20:30.990507,Lyons (TAS),One Nation,91.00
2022-01-28 11:20:30.990507,Franklin (TAS),One Nation,91.00
2022-01-28 11:20:30.990507,Braddon (TAS),One Nation,101.00
2022-01-28 11:20:30.990507,Fenner (ACT),One Nation,91.00
2022-01-28 11:20:30.990507,Bean (ACT),One Nation,91.00
2022-01-28 11:20:30.990507,Canberra (ACT),One Nation,91.00
2022-01-28 11:20:30.990507,Lingiari (NT),One Nation,91.00
2022-01-28 11:20:30.990507,Solomon (NT),One Nation,91.00
2022-01-28 11:20:30.990507,Banks (NSW),United Australia Party,91.00
2022-01-28 11:20:30.990507,Barton (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Bennelong (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Berowra (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Blaxland (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Bradfield (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Chifley (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Cook (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Cowper (NSW),United Australia Party,91.00
2022-01-28 11:20:30.990507,Cunningham (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Dobell (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Eden-Monaro (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Farrer (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Fowler (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Gilmore (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Grayndler (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Greenway (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Hughes (NSW),United Australia Party,10.00
2022-01-28 11:20:30.990507,Hume (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Hunter (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Kingsford Smith (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Lindsay (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Lyne (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Macarthur (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Mackellar (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Macquarie (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,McMahon (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Mitchell (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,New England (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Newcastle (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,North Sydney (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Page (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Parkes (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Parramatta (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Paterson (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Reid (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Richmond (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Riverina (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Robertson (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Shortland (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Sydney (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Warringah (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Watson (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Wentworth (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Werriwa (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Whitlam (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Calare (NSW),United Australia Party,101.00
2022-01-28 11:20:30.990507,Aston (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Ballarat (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Bendigo (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Bruce (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Calwell (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Casey (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Chisholm (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Cooper (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Corangamite (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Corio (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Deakin (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Dunkley (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Flinders (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Fraser (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Gellibrand (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Gippsland (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Goldstein (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Gorton (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Hawke (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Higgins (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Holt (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Hotham (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Indi (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Isaacs (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Jagajaga (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Kooyong (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,La Trobe (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Lalor (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Macnamara (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Mallee (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Maribyrnong (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,McEwen (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Melbourne (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Menzies (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Monash (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Nicholls (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Scullin (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Wannon (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Wills (VIC),United Australia Party,101.00
2022-01-28 11:20:30.990507,Blair (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Bowman (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Bonner (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Brisbane (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Capriconia (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Dawson (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Dickson (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Fadden (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Fairfax (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Fisher (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Flynn (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Forde (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Griffith (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Groom (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Herbert (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Hinkler (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Kennedy (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Leichhardt (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Lilley (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Longman (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Maranoa (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,McPherson (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Moncrieff (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Moreton (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Oxley (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Petrie (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Rankin (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Ryan (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Wide Bay (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Wright (QLD),United Australia Party,101.00
2022-01-28 11:20:30.990507,Brand (WA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Burt (WA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Canning (WA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Cowan (WA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Curtin (WA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Durack (WA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Forrest (WA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Fremantle (WA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Hasluck (WA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Moore (WA),United Australia Party,101.00
2022-01-28 11:20:30.990507,O'Connor (WA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Pearce (WA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Perth (WA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Swan (WA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Tangney (WA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Adelaide (SA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Barker (SA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Boothby (SA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Grey (SA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Kingston (SA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Makin (SA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Mayo (SA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Spence (SA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Sturt (SA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Hindmarsh (SA),United Australia Party,101.00
2022-01-28 11:20:30.990507,Bass (TAS),United Australia Party,101.00
2022-01-28 11:20:30.990507,Clark (TAS),United Australia Party,101.00
2022-01-28 11:20:30.990507,Lyons (TAS),United Australia Party,101.00
2022-01-28 11:20:30.990507,Franklin (TAS),United Australia Party,101.00
2022-01-28 11:20:30.990507,Braddon (TAS),United Australia Party,101.00
2022-01-28 11:20:30.990507,Fenner (ACT),United Australia Party,101.00
2022-01-28 11:20:30.990507,Bean (ACT),United Australia Party,101.00
2022-01-28 11:20:30.990507,Canberra (ACT),United Australia Party,101.00
2022-01-28 11:20:30.990507,Lingiari (NT),United Australia Party,101.00
2022-01-28 11:20:30.990507,Solomon (NT),United Australia Party,101.00
2022-01-28 11:20:30.990507,Bradfield (NSW),Progressives,SUS
2022-01-28 11:20:30.990507,Swan (WA),Progressives,SUS
2022-01-28 11:20:30.990507,Makin (SA),Progressives,SUS
2022-01-28 11:20:30.990507,Eden-Monaro (NSW),Liberal Democrats,SUS
2022-01-28 11:20:30.990507,Swan (WA),Liberal Democrats,SUS
2022-01-28 11:20:30.990507,Gilmore (NSW),Animal Justice Party,SUS
2022-01-28 11:20:30.990507,Brisbane (QLD),Animal Justice Party,SUS
2022-01-28 11:20:30.990507,Gilmore (NSW),Shooters and Farmers Party,SUS
2022-01-28 11:20:30.990507,Watson (NSW),Shooters and Farmers Party,SUS
2022-01-28 11:20:30.990507,Greenway (NSW),National,SUS
2022-01-28 11:20:30.990507,Paterson (NSW),Independent 4,SUS
2022-01-28 11:20:30.990507,Calwell (VIC),Independent 4,51.00
2022-01-28 11:20:30.990507,Bonner (QLD),Independent 4,SUS
2022-01-28 11:20:30.990507,Swan (WA),Independent 4,SUS
2022-01-28 11:20:30.990507,Bonner (QLD),Independent 3,SUS
2022-01-28 11:20:30.990507,Kennedy (QLD),Katters Australia Party,1.01
2022-01-28 11:20:30.990507,Leichhardt (QLD),Socialist Alliance,SUS
2022-01-28 11:20:30.990507,Swan (WA),Socialist Alliance,SUS
2022-01-28 11:20:30.990507,Adelaide (SA),Socialist Alliance,SUS
2022-01-28 11:20:30.990507,Makin (SA),Socialist Alliance,SUS
2022-01-28 11:20:30.990507,Moore (WA),Independent 5,SUS
2022-01-28 11:20:30.990507,Swan (WA),Great Australian Party,SUS
2022-01-28 11:20:30.990507,Makin (SA),Great Australian Party,SUS
2022-01-28 11:20:30.990507,Swan (WA),Independent 2,SUS
2022-01-28 11:20:30.990507,Tangney (WA),Liberal,1.08
2022-01-28 11:20:30.990507,Adelaide (SA),Centre Alliance,34.00
2022-01-28 11:20:30.990507,Barker (SA),Centre Alliance,34.00
2022-01-28 11:20:30.990507,Boothby (SA),Centre Alliance,34.00
2022-01-28 11:20:30.990507,Grey (SA),Centre Alliance,34.00
2022-01-28 11:20:30.990507,Kingston (SA),Centre Alliance,34.00
2022-01-28 11:20:30.990507,Makin (SA),Centre Alliance,34.00
2022-01-28 11:20:30.990507,Mayo (SA),Centre Alliance,1.15
2022-01-28 11:20:30.990507,Spence (SA),Centre Alliance,34.00
2022-01-28 11:20:30.990507,Sturt (SA),Centre Alliance,34.00
2022-01-28 11:20:30.990507,Hindmarsh (SA),Centre Alliance,34.00
2022-01-28 11:20:30.990507,Bass (TAS),Jacqui Lambie Network,18.00
2022-01-28 11:20:30.990507,Clark (TAS),Jacqui Lambie Network,34.00
2022-01-28 11:20:30.990507,Lyons (TAS),Jacqui Lambie Network,21.00
2022-01-28 11:20:30.990507,Franklin (TAS),Jacqui Lambie Network,21.00
2022-01-28 11:20:30.990507,Braddon (TAS),Jacqui Lambie Network,18.00
2022-01-29 11:19:50.432398,Banks (NSW),Coalition,1.40
2022-01-29 11:19:50.432398,Barton (NSW),Coalition,8.00
2022-01-29 11:19:50.432398,Bennelong (NSW),Coalition,1.20
2022-01-29 11:19:50.432398,Berowra (NSW),Coalition,1.01
2022-01-29 11:19:50.432398,Blaxland (NSW),Coalition,12.00
2022-01-29 11:19:50.432398,Bradfield (NSW),Coalition,1.01
2022-01-29 11:19:50.432398,Chifley (NSW),Coalition,14.00
2022-01-29 11:19:50.432398,Cook (NSW),Coalition,1.01
2022-01-29 11:19:50.432398,Cowper (NSW),Coalition,1.01
2022-01-29 11:19:50.432398,Cunningham (NSW),Coalition,14.00
2022-01-29 11:19:50.432398,Dobell (NSW),Coalition,2.00
2022-01-29 11:19:50.432398,Eden-Monaro (NSW),Coalition,4.00
2022-01-29 11:19:50.432398,Farrer (NSW),Coalition,1.01
2022-01-29 11:19:50.432398,Fowler (NSW),Coalition,10.00
2022-01-29 11:19:50.432398,Gilmore (NSW),Coalition,1.85
2022-01-29 11:19:50.432398,Grayndler (NSW),Coalition,18.00
2022-01-29 11:19:50.432398,Greenway (NSW),Coalition,5.50
